	code	name	changepercent	trade	open	high	low	settlement	volume	turnoverratio	amount	per	pb	mktcap	nmc
2621	300086	康芝药业	-3.396	5.12	5.3	5.3	5.11	5.3	6969125	1.59966	36101164	-87.075	1.5350000000000001	230400.0	223059.320832
2622	300085	银之杰	-3.03	15.68	16.23	16.41	15.63	16.17	9567911	2.51738	151901702	2240.0	8.386	1108012.35888	595955.886176
2623	300084	海默科技	-3.316	3.79	3.93	3.93	3.75	3.92	5105288	1.5482200000000002	19415300	42.205	1.133	145826.214702	124976.076599
2624	300083	创世纪	-1.7610000000000001	12.27	12.46	12.8	12.09	12.49	62804846	4.80504	775707751	1227.0	5.999	1752868.725036	1603764.062952
2625	300082	奥克股份	20.0	14.52	12.5	14.52	12.11	12.1	76415189	11.27793	1036860090	28.471	2.998	987502.5864	983822.784252
2626	300081	恒信东方	0.919	7.69	7.62	7.7	7.52	7.62	2832150	0.75051	21603976	72.004	1.613	406922.406644	290193.028274
2627	300080	易成新能	4.04	5.15	4.91	5.29	4.88	4.95	24245620	2.2204800000000002	124662203	17.311	2.242	1071786.751345	562334.0414
2628	300079	数码科技	-4.941	4.04	4.22	4.25	4.02	4.25	20492461	1.61786	84655999	80.8	1.475	577319.580248	511721.185188
2629	300078	思创医惠	-4.375	7.65	8.05	8.05	7.5	8.0	25416224	3.04452	193910511	42.5	2.184	665099.77149	638635.60782
2630	300077	国民技术	-1.859	7.39	7.46	7.62	7.33	7.53	10184200	1.86847	76008025	38.895	3.508	412077.485	402795.7928
2631	300076	GQY视讯	-3.24	4.48	4.6	4.63	4.45	4.63	6458200	1.68912	29096836	112.0	1.847	189952.0	171289.022464
2632	300075	数字政通	-3.346	10.4	10.8	10.83	10.36	10.76	4908600	1.47525	51592174	33.548	1.639	500753.9732	346039.23744
2633	300074	华平股份	-5.556	3.57	3.68	3.76	3.56	3.78	10837900	2.22248	39491225	103.179	1.6059999999999999	190599.7653	174090.418467
2634	300073	当升科技	-4.805	62.01	65.3	67.37	61.41	65.14	23705464	5.4422	1524100555	-129.538	8.238	2812900.956138	2701067.446584
2635	300072	三聚环保	6.102	6.26	5.88	6.43	5.76	5.9	49399954	2.31113	305603371	106.102	1.7069999999999999	1470924.909052	1338063.927938
2636	300071	华谊嘉信	-7.407	2.0	2.19	2.2	1.99	2.16	19957084	3.1229	40987084	100.0	87.719	134277.284	127811.2066
2637	300070	碧水源	2.148	7.61	7.48	7.88	7.47	7.45	47007037	1.93307	361977730	16.911	1.196	2408258.008034	1850543.422076
2638	300069	金利华电	1.444	14.05	13.86	14.78	13.86	13.85	406721	0.34762000000000004	5793299	93.667	4.673	164385.0	164385.0
2639	300068	南都电源	2.129	14.39	13.98	14.79	13.56	14.09	41197152	4.99255	587329533	34.262	1.842	1237167.145027	1187422.237468
2640	300067	安诺其	-1.937	4.05	4.1	4.18	4.02	4.13	11978081	1.8420800000000002	49003688	23.465	2.183	377439.45516	263349.8001
2641	300066	三川智慧	-4.44	4.52	4.71	4.73	4.48	4.73	17303513	1.73733	78867572	24.565	2.532	470095.034424	450184.891396
2642	300065	海兰信	-2.387	11.86	12.21	12.49	11.78	12.15	9574746	2.8929	116319703	45.615	3.158	472234.40551	392534.8675
2643	300064	ST金刚	-1.572	3.13	3.17	3.36	3.06	3.18	83847284	12.04305	267667487	-0.726	3.044	377314.174235	217919.920201
2644	300063	天龙集团	-3.689	4.96	5.17	5.21	4.94	5.15	28475546	4.71063	144032637	47.283	3.106	372100.1672	299829.892
2645	300062	中能电气	1.634	9.95	9.62	10.32	9.4	9.79	33911358	17.48347	335297369	110.556	3.931	306460.0	192992.612875
2646	300061	旗天科技	-3.118	4.04	4.15	4.19	4.03	4.17	4666000	0.8575300000000001	19096131	50.5	1.388	270627.5709	219825.997424
2647	300059	东方财富	0.534	39.56	40.0	40.57	38.8	39.35	341528406	4.78854	13560708465	142.507	10.713	34073567.958396	28215003.917572
2648	300058	蓝色光标	-0.8180000000000001	6.06	6.07	6.22	6.04	6.11	34980582	1.52039	213679635	20.2	1.6480000000000001	1509568.927404	1394259.984906
2649	300057	万顺新材	-3.39	4.56	4.68	4.7	4.51	4.72	6711045	1.34665	30850181	21.459	0.903	307601.622672	227247.670224
2650	300056	中创环保	-3.592	5.1	5.3	5.32	5.09	5.29	4195551	1.08837	21610093	-97.328	2.029	196600.12593	196599.80157
2651	300055	万邦达	-3.602	5.62	5.8	5.84	5.61	5.83	7119654	0.82489	40740827	65.197	0.836	486233.86603	485061.71668
2652	300054	鼎龙股份	1.608	23.38	22.51	24.41	22.22	23.01	54733980	7.96658	1278507025	584.5	5.6129999999999995	2181405.86853	1606311.909062
2653	300053	欧比特	5.152	8.98	8.78	9.22	8.63	8.54	23153021	3.75813	206791263	-26.647	2.12	630538.074376	553237.576142
2654	300052	中青宝	-4.844	8.25	8.68	8.77	8.22	8.67	5663929	2.17013	47522642	41.25	2.589	217197.1725	215320.671225
2655	300051	三五互联	-4.494	4.25	4.45	4.45	4.24	4.45	4934401	1.3495	21226903	-6.071	5.131	155421.94325	155399.9495
2656	300050	世纪鼎利	-4.221	5.9	6.09	6.16	5.84	6.16	14629775	2.94307	87279379	-6.629	1.379	337242.06362	293284.09533
2657	300049	福瑞股份	-3.157	7.67	7.88	7.92	7.64	7.92	4950811	2.17828	38281487	45.118	1.501	201761.7277	174324.320677
2658	300048	合康新能	1.114	4.54	4.52	4.68	4.45	4.49	13155266	1.21212	60218732	227.0	2.5460000000000003	503023.990078	492729.880578
2659	300047	天源迪科	-3.048	6.68	6.88	6.88	6.67	6.89	12706560	2.4248	85766485	37.111	1.314	426013.440896	350048.545024
2660	300046	台基股份	-2.171	20.28	20.35	21.17	19.82	20.73	11338050	5.32003	232032465	-19.644	6.739	432207.36	432207.36
2661	300045	华力创通	-7.332	9.1	9.83	9.83	9.02	9.82	19271402	4.49704	177976383	-37.948	3.205	558937.54917	389967.13938
2662	300044	赛为智能	-2.838	5.82	5.97	5.99	5.8	5.99	12394460	1.94887	72739870	-9.668	2.56	452915.442696	370142.11182
2663	300043	星辉娱乐	-4.0	3.12	3.26	3.26	3.11	3.25	9355145	1.02271	29576591	14.857	1.319	388189.901112	285398.696544
2664	300042	朗科科技	-3.168	11.92	12.31	12.54	11.84	12.31	2983270	1.77767	36046323	33.25	2.268	238876.8	200040.222968
2665	300041	回天新材	-4.353	15.16	15.88	15.88	15.08	15.85	12943461	3.72568	197458873	39.603	3.461	653226.80682	526676.752696
2666	300040	九洲集团	-3.473	6.67	7.05	7.1	6.64	6.91	6814758	2.38375	46366498	44.467	1.16	253726.316425	190684.660016
2667	300039	上海凯宝	-4.857	4.31	4.54	4.54	4.31	4.53	9777070	1.06707	42979243	18.193	1.754	450826.0	394905.998096
2668	300038	数知科技	0.0	0.0	0.0	0.0	0.0	3.37	0	0.0	0	6.857	0.366	394905.740451	391251.696631
2669	300037	新宙邦	-0.527	94.44	97.0	99.89	93.63	94.94	11125960	3.83218	1076000444	109.814	8.209	3879528.270372	2741877.65328
2670	300036	超图软件	-10.659	16.26	18.16	18.16	16.03	18.2	21913143	5.7840300000000004	375172441	33.184	3.591	735659.70024	616019.3682
2671	300035	中科电气	-0.8240000000000001	12.03	12.17	12.55	11.85	12.13	34856771	6.84872	424312857	42.063	3.807	773027.137272	612270.600954
2672	300034	钢研高纳	3.045	32.49	31.8	33.65	31.79	31.53	20623458	4.79626	677730025	94.092	7.088	1526579.090784	1397037.743928
2673	300033	同花顺	-0.448	128.75	129.0	131.86	126.5	129.33	8246234	3.03225	1064442062	77.096	16.12	6921600.0	3501363.730375
2674	300032	金龙机电	-0.401	4.97	5.0	5.06	4.91	4.99	6611487	0.8231700000000001	32932019	82.833	2.7	399175.295176	399175.295176
2675	300031	宝通科技	-4.891	16.53	17.3	17.3	16.37	17.38	6909122	2.13195	116168611	20.869	2.282	655857.877578	535695.227844
2676	300030	阳普医疗	0.375	13.38	13.0	13.98	12.4	13.33	34084166	13.39786	444915396	167.25	3.96	413168.80047	340387.297674
2677	300029	ST天龙	-0.778	5.1	5.16	5.16	5.03	5.14	2814179	1.40709	14339390	-13.51	59.371	102000.0	102000.0
2678	300027	华谊兄弟	-2.4939999999999998	3.91	3.99	4.0	3.9	4.01	18030190	0.8153400000000001	70965772	-2.754	2.711	1086688.673329	864647.309072
2679	300026	红日药业	-3.795	4.31	4.46	4.47	4.28	4.48	40367176	1.51113	175143606	30.786	1.794	1294790.734747	1151338.959221
2680	300025	华星创业	0.508	3.96	3.82	4.23	3.63	3.94	15546040	3.8948400000000003	60749121	-7.939	3.887	169698.102552	158061.234672
2681	300024	机器人	-3.9779999999999998	12.31	12.74	12.79	12.24	12.82	16382862	1.08319	203931633	65.583	2.907	1920654.968527	1861836.803727
2682	300023	宝德股份	0.0	11.26	11.23	11.39	10.62	11.26	3683183	2.6812300000000002	40554313	-9.154	7.313	355936.22865	154677.481614
2683	300022	吉峰科技	-0.9550000000000001	4.15	4.19	4.2	4.05	4.19	7941040	2.3001	32757437	-11.043	20.058	157799.7577	143277.89261
2684	300021	大禹节水	-2.376	4.93	5.02	5.02	4.89	5.05	13226700	2.03981	65371141	30.813	2.723	393098.818691	319674.515437
2685	300020	银江股份	-3.042	7.65	7.82	7.92	7.62	7.89	9324971	1.48655	72267105	33.261	1.396	501678.65079	479875.905225
2686	300019	硅宝科技	-1.7389999999999999	17.52	17.93	18.24	17.28	17.83	13302202	4.89187	235721233	44.064	5.912	579740.218152	476411.701224
2687	300018	中元股份	-4.188	5.72	5.96	5.99	5.71	5.97	10322007	2.63629	59819387	57.2	2.5789999999999997	275035.638592	223958.181304
2688	300017	网宿科技	-3.464	6.41	6.63	6.63	6.4	6.64	34658297	1.57362	224679574	641.0	1.8010000000000002	1572380.822764	1411778.710567
2689	300016	北陆药业	-4.4030000000000005	9.12	9.4	9.46	9.08	9.54	10206300	2.50896	94027619	13.029	2.844	450978.962112	370995.505104
2690	300015	爱尔眼科	1.314	81.76	80.12	83.66	80.08	80.7	32130564	0.9355300000000001	2630591023	182.99	35.471	33697531.45416	28080242.834896
2691	300014	亿纬锂能	-4.206	105.9	116.0	120.0	104.9	110.55	55216277	3.10724	6129218078	64.573	23.405	20003084.89311	18818611.87266
2692	300013	新宁物流	-4.305	5.78	6.0	6.04	5.75	6.04	6672550	1.49605	39035294	-4.446	3.334	258185.15247	257795.00247
2693	300012	华测检测	-1.021	31.03	31.0	31.72	29.88	31.35	33797863	2.23746	1037609045	107.968	14.566	5166916.120542	4687233.627678
2694	300011	鼎汉技术	-3.762	6.14	6.37	6.37	6.12	6.38	6905381	1.41428	42726482	80.366	1.7000000000000002	343011.337618	299793.446388
2695	300010	豆神教育	-5.238	7.78	8.18	8.23	7.72	8.21	37492421	5.15374	297141727	221.023	2.075	675556.575366	565979.363756
2696	300009	安科生物	-2.3689999999999998	15.25	15.61	15.85	15.23	15.62	21044613	2.18416	324145681	127.083	7.503	2082216.646625	1469351.244825
2697	300008	天海防务	1.01	6.0	6.05	6.18	5.96	5.94	37704212	5.07282	228527952	-16.077	12.998	1036817.4798	445955.8428
2698	300007	汉威科技	-4.628	14.22	14.81	14.82	14.18	14.91	8314900	3.3994400000000002	120078488	-40.629	2.758	416678.430132	347815.637136
2699	300006	莱美药业	-5.869	8.18	8.8	8.8	7.88	8.69	42133351	6.74765	345421462	-42.805	4.383	664413.30569	510771.704766
2700	300005	探路者	0.0	0.0	0.0	0.0	0.0	6.48	0	0.0	0	50.625	2.581	572639.016528	457696.834848
2701	300004	南风股份	-0.855	5.8	5.92	5.98	5.8	5.85	4778700	1.14226	28067197	145.0	1.347	278396.28684	242645.42266
2702	300003	乐普医疗	-0.30000000000000004	29.87	30.27	30.48	29.34	29.96	44113268	2.88697	1315181733	30.648	5.362	5390283.796479	4564169.690373
2703	300002	神州泰岳	-2.461	4.36	4.46	4.5	4.33	4.47	29741180	1.8258200000000002	130897239	-5.8	2.293	855036.105024	710210.506044
2704	300001	特锐德	4.392	39.46	37.78	41.55	36.82	37.8	43109505	4.5631900000000005	1706866750	146.148	8.849	3936411.51595	3727878.761322
2705	003816	中国广核	-0.358	2.78	2.78	2.81	2.76	2.79	78632498	0.80613	218928401	13.831	1.4929999999999999	14038613.8858	2711710.89155
2706	003035	南网能源	10.075	2.95	2.95	2.95	2.95	2.68	1625298	0.21454	4794629	32.778	2.065	1117424.242165	223484.848315
2707	003033	征和工业	-2.31	29.6	30.3	30.3	28.82	30.3	3136832	15.33903	91922647	19.733	3.867	241980.0	60532.0
2708	003032	传智教育	-5.337	20.22	20.11	21.2	19.22	21.36	19728768	49.02197	390203709	40.44	0.0	813748.845	81374.8845
2709	003031	中瓷电子	4.715	87.5	85.56	91.88	83.14	83.56	18998546	71.24455	1672504516	72.917	10.86	933333.33625	233333.33625
2710	003030	祖名股份	5.777	42.11	40.58	42.99	39.81	39.81	8969959	28.74987	370951153	43.865	7.003	525448.58	131383.2
2711	003029	吉大正元	-7.389	22.81	24.76	24.76	22.2	24.63	9323924	20.67389	217078489	34.692	4.319	411492.4	102873.1
2712	003028	振邦智能	7.713	40.5	37.48	40.67	37.15	37.6	5878282	21.45358	230471218	28.723	7.786	443880.0	110970.0
2713	003027	同兴环保	1.499	37.93	37.02	38.07	36.64	37.37	879076	4.05665	32887449	14.477	3.7199999999999998	328739.31	82194.31
2714	003026	中晶科技	-10.0	93.6	97.0	99.1	93.6	104.0	8527733	34.1834	807962302	105.169	16.773	933753.6	233503.92
2715	003025	思进智能	4.352	33.09	31.31	33.25	30.81	31.71	2392951	11.90523	77261224	24.694	4.563	266010.51	66510.9
2716	003023	彩虹集团	-1.7189999999999999	31.45	31.43	31.5	30.8	32.0	1388840	6.84158	43260844	22.626	2.364	254845.64	63843.5
2717	003022	联泓新科	10.0	25.52	24.5	25.52	22.91	23.2	37337329	25.33749	922631117	42.533	6.208	2621822.72	376062.72
2718	003021	兆威机电	7.307	72.11	67.2	72.47	67.11	67.2	2497154	9.36316	175501166	16.168	6.614	769197.37	192317.37
2719	003020	立方制药	3.5789999999999997	32.99	31.8	33.98	31.23	31.85	2228410	9.6218	72310452	21.848	3.463	305619.36	76404.84
2720	003019	宸展光电	4.178	27.93	26.72	28.38	26.14	26.81	2544988	7.95309	69567366	18.136	5.25	357504.0	89376.0
2721	003018	金富科技	0.426	11.78	11.65	11.79	11.38	11.73	3404519	5.23772	39341165	22.226	2.93	306280.0	76570.0
2722	003017	大洋生物	-3.474	44.18	45.53	45.68	44.0	45.77	651156	4.34104	29134380	24.96	3.5380000000000003	265080.0	66270.0
2723	003016	欣贺股份	-3.689	9.4	9.72	9.81	9.35	9.76	8686412	8.14351	83901546	12.419	1.509	401066.698	100266.698
2724	003015	日久光电	-1.375	12.91	12.98	13.3	12.65	13.09	3547740	5.04897	45862878	32.275	3.935	362857.067097	90714.267097
2725	003013	地铁设计	0.112	17.87	17.7	18.24	17.55	17.85	1016244	2.53998	18217723	27.076	5.006	714817.87	71497.87
2726	003012	东鹏控股	-1.254	14.96	15.14	15.3	14.88	15.15	6913110	4.83434	103837378	19.429	2.706	1754808.0	213928.0
2727	003011	海象新材	-0.606	52.49	52.85	53.46	51.68	52.81	1085498	5.91875	57093869	20.912	3.275	384961.66	96266.66
2728	003010	若羽臣	-1.746	29.27	29.77	30.3	28.88	29.79	2756372	9.05807	81322444	30.811	3.472	356215.43168	89068.61
2729	003009	中天火箭	3.452	64.13	61.9	65.26	61.8	61.99	6487723	16.70023	412325121	75.447	8.279	996530.903269	249132.8653
2730	003008	开普检测	-3.257	33.86	34.85	34.85	33.6	35.0	1096870	5.48435	37293896	18.811	2.716	270880.0	67720.0
2731	003007	直真科技	-0.341	26.31	26.43	26.58	25.8	26.4	1027200	5.136	26902648	18.563	2.517	210480.0	52620.0
2732	003006	百亚股份	-4.008	19.88	20.51	20.51	19.69	20.71	2868997	6.70674	57265457	60.242	7.961	850422.2664	85042.2664
2733	003005	竞业达	-1.408	42.7	43.15	43.66	42.38	43.31	963846	3.63715	41368777	22.759	3.315	452620.0	113155.0
2734	003004	声迅股份	-3.674	29.1	30.28	30.95	29.01	30.21	1806039	8.82717	53529596	24.454	6.404	238154.4	59538.6
2735	003003	天元股份	-2.442	13.98	14.08	14.17	13.73	14.33	2488297	5.62963	34582649	22.548000000000002	2.048	247054.56	61791.6
2736	003002	壶化股份	-1.9929999999999999	13.28	13.57	13.67	13.16	13.55	2266698	4.5334	30335618	26.039	2.621	265600.0	66400.0
2737	003001	中岩大地	-2.521	27.84	28.55	28.57	27.75	28.56	621374	2.55774	17404706	15.818	2.143	270536.068608	67634.017152
2738	003000	华文食品	-4.119	13.5	13.86	13.86	13.28	14.08	3441839	8.60245	46258184	41.046	6.07	540013.5	54013.5
2739	002999	天禾股份	1.157	10.49	10.2	10.5	10.12	10.37	2322300	3.7408200000000003	23806078	24.976	2.544	260445.72	65121.92
2740	002998	优彩资源	-3.118	8.39	8.63	8.71	8.38	8.66	2817106	3.45235	23894741	23.501	2.023	273848.2576	68462.0644
2741	002997	瑞鹄模具	-1.115	16.85	17.0	17.48	16.51	17.04	5709312	12.43859	96778476	17.02	2.926	309366.0	77341.5
2742	002996	顺博合金	0.227	13.27	13.15	13.68	13.02	13.24	4589682	8.65978	61089678	30.159	3.226	582553.0	70331.0
2743	002995	天地在线	-2.751	44.19	45.24	45.24	44.18	45.44	365100	2.25788	16302287	21.638	2.8810000000000002	285776.73	71455.23
2744	002993	奥海科技	-5.986	57.01	59.79	59.85	56.67	60.64	3862927	8.5463	224539212	34.975	4.816	1030740.8	257685.2
2745	002992	宝明科技	-3.235	23.33	24.0	24.12	23.11	24.11	884550	2.56391	20749225	16.664	2.092	321862.89635	80488.5
2746	002991	甘源食品	-3.201	87.7	90.69	93.89	86.55	90.6	1953039	8.380700000000001	174478288	36.542	5.986	817502.83787	204376.08
2747	002990	盛视科技	-4.446	75.01	78.48	78.48	75.01	78.5	1215913	3.8527	92511782	33.338	5.214	946926.24	236731.56
2748	002989	中天精装	0.858	35.25	34.9	35.75	34.2	34.95	1405538	3.7134400000000003	49115232	21.894	3.344	533685.0	133421.25
2749	002988	豪美新材	-2.125	13.36	13.52	13.75	13.3	13.65	1138287	1.95534	15257989	13.917	1.5030000000000001	310980.72	77774.093712
2750	002987	京北方	-9.994	45.84	50.51	50.55	45.84	50.93	3245579	8.07961	154480945	31.614	4.383	736476.359088	184139.28
2751	002986	宇新股份	-2.555	31.66	32.18	32.47	31.62	32.49	376330	1.3279100000000001	12010926	11.109	1.873	358834.44	89724.44
2752	002985	北摩高科	-0.608	178.29	180.04	186.0	176.8	179.38	1658828	4.41883	300095528	94.333	13.909	2677202.64	669300.66
2753	002984	森麒麟	8.697	30.12	28.45	30.48	28.15	27.71	12375002	17.93479	369405563	23.531	3.565	1956802.84728	207828.0
2754	002983	芯瑞达	-2.059	26.64	27.2	27.33	26.35	27.2	727290	2.05333	19385903	30.273	3.765	377435.52	94358.88
2755	002982	湘佳股份	-4.813	60.52	62.59	62.75	60.01	63.58	1469710	5.73433	89513909	20.309	3.831	616577.76	155112.76
2756	002981	朝阳科技	-2.222	25.08	25.34	25.79	25.03	25.65	574400	2.39333	14582063	21.809	2.903	240768.0	60192.0
2757	002980	华盛昌	-4.459	42.42	44.43	44.73	42.01	44.4	1315924	3.94776	56504181	46.615	5.463	565600.2828	141400.2828
2758	002979	雷赛智能	-4.449	43.38	45.34	46.0	43.36	45.4	2071805	3.9842400000000002	92023229	62.87	8.553	902304.0	225576.0
2759	002978	安宁股份	0.686	46.99	46.51	47.35	45.0	46.67	3258137	8.02497	151659282	32.618	4.892	1884299.0	190779.4
2760	002977	天箭科技	-4.764	114.75	122.78	122.99	113.18	120.49	1582626	8.84149	183811973	64.106	9.318	820462.5	205402.5
2761	002976	瑞玛工业	-5.111	23.58	24.41	24.71	23.58	24.85	964200	3.8568	23080837	20.684	3.16	235800.0	58950.0
2762	002975	博杰股份	-3.801	99.22	100.33	101.5	97.62	103.14	2941332	8.46831	292572284	34.332	10.51	1378497.1948	344624.7948
2763	002973	侨银股份	-0.139	21.55	21.7	21.98	21.52	21.58	1148257	1.07847	24964374	59.861	6.595	880662.3	229445.05241
2764	002972	科安达	-2.496	16.8	17.3	17.34	16.7	17.23	472372	0.8069500000000001	7995568	17.872	2.693	296217.6	98343.92232
2765	002971	和远气体	3.924	16.95	16.35	17.38	16.25	16.31	1787066	1.69355	30207236	24.214	2.543	271200.0	178859.86458
2766	002970	锐明技术	-3.669	56.18	57.86	58.05	55.0	58.32	2019600	2.33042	113949306	18.664	6.712	970790.4	486869.925
2767	002969	嘉美包装	-4.15	4.85	5.04	5.06	4.78	5.06	5172150	1.16443	25195987	24.409	2.251	465761.764475	215425.82657
2768	002968	新大正	2.033	55.72	54.0	55.9	53.27	54.61	509550	1.16399	27743915	29.481	7.378	598789.408	243920.93068
2769	002967	广电计量	3.957	37.57	36.4	38.45	35.08	36.14	10997392	5.80396	407868946	56.924	12.714	1987723.504	711879.910365
2770	002966	苏州银行	-0.892	7.78	7.8	7.85	7.73	7.85	19857764	1.22213	154376402	9.848	0.889	2593333.333852	1264131.75567
2771	002965	祥鑫科技	-2.062	27.07	26.88	27.58	26.67	27.64	974938	1.30078	26438494	21.352	2.407	407944.9	202889.65
2772	002963	豪尔赛	-4.106	16.58	17.3	17.3	16.53	17.29	502100	0.72774	8406185	9.16	1.5070000000000001	249296.76394	114392.93074
2773	002962	五方光电	-4.444	15.05	15.76	15.85	15.05	15.75	2058951	1.97727	31526841	15.515	2.141	368271.995	156716.9142
2774	002961	瑞达期货	-2.075	21.71	22.42	22.7	21.7	22.17	1969592	1.81229	43537134	74.862	5.494	966095.0	235944.28
2775	002960	青鸟消防	3.257	34.56	33.6	34.56	32.0	33.47	3671637	3.02931	121947159	19.094	2.792	850901.76	418879.79712
2776	002959	小熊电器	-1.686	128.89	131.51	132.92	127.7	131.1	2454251	3.21956	320185525	48.061	10.772	2010684.0	982520.7366
2777	002958	青农商行	-1.062	4.66	4.71	4.73	4.63	4.71	34221126	1.26956	159686530	8.962	0.985	2588888.889096	1256107.469872
2778	002957	科瑞技术	-1.978	19.82	20.66	20.66	19.82	20.22	1981675	1.28775	40074438	29.147	3.265	816261.7268	305004.436346
2779	002956	西麦食品	-2.973	25.46	26.2	26.34	25.2	26.24	2122600	3.03985	54606929	11.316	3.077	407360.0	177776.69048
2780	002955	鸿合科技	-2.927	20.56	21.01	21.29	20.56	21.18	943712	0.9704300000000001	19718239	8.031	1.623	486150.351256	199938.544944
2781	002953	日丰股份	-0.736	20.24	20.39	21.03	19.8	20.39	960813	1.82319	19470750	29.333	3.429	351931.355072	106663.680728
2782	002952	亚世光电	-0.772	14.13	14.29	14.4	14.07	14.24	599666	0.8572000000000001	8501081	18.115	2.816	232212.42	98848.446894
2783	002951	金时科技	-3.214	12.95	13.47	13.9	12.81	13.38	5463368	7.6233	72553944	28.152	3.906	524475.0	92808.33247
2784	002950	奥美医疗	-1.919	21.98	22.5	22.56	21.7	22.41	9574739	4.28355	210809562	27.672	5.081	1391917.364586	491304.028768
2785	002949	华阳国际	-2.826	21.66	22.18	22.44	21.06	22.29	4540789	4.85661	97767675	30.083	3.484	424600.98	202514.502
2786	002948	青岛银行	-0.388	5.14	5.14	5.18	5.09	5.16	25361800	4.19167	129941194	13.179	1.053	2317980.66	310996.844164
2787	002947	恒铭达	-3.235	34.4	34.88	35.54	34.4	35.55	1753202	3.60089	60969289	24.748	3.226	435674.3144	167486.94704
2788	002946	新乳业	-0.838	20.11	20.18	20.84	19.81	20.28	10324129	6.48025	209531312	69.345	8.397	1716812.149326	320385.92392
